Año	Municipio código	Municipio nombre	Contenedores de papel y cartón	Kg recogidos papel y cartón
2009	22150	Loporzano	5	17342
2009	22151	Loscorrales	1	3462
2009	22155	Monesma y Cajigar	0	0
2009	22156	Monflorite-Lascasas	4	9008
2009	22157	Montanuy	0	0
2009	22158	Monzón	46	270175
2009	22160	Naval	0	0
2009	22162	Novales	2	5578
2009	22163	Nueno	4	16797
2009	22164	Olvena	0	0
2009	22165	Ontiñena	3	9326
2009	22167	Osso de Cinca	4	11699
2009	22168	Palo	0	0
2009	22170	Panticosa	36	36949
2009	22172	Peñalba	11	15660
2009	22173	Peñas de Riglos (Las)	6	8944
2009	22174	Peralta de Alcofea	2	9920
2009	22175	Peralta de Calasanz	2	4339
2009	22176	Peraltilla	0	0
2009	22177	Perarrúa	0	0
2009	22178	Pertusa	1	3911
2009	22181	Piracés	2	3109
2009	22182	Plan	1	9845
2009	22184	Poleñino	10	4746
2009	22186	Pozán de Vero	0	0
2009	22187	Puebla de Castro (La)	0	0
2009	22188	Puente de Montañana	0	0
2009	22189	Puértolas	1	7541
2009	22190	Pueyo de Araguás (El)	1	4638
2009	22193	Pueyo de Santa Cruz	1	3986
2009	22195	Quicena	2	9809
2009	22197	Robres	10	13444
2009	22199	Sabiñánigo	154	446385
2009	22200	Sahún	0	0
2009	22201	Salas Altas	0	0
2009	22202	Salas Bajas	0	0
2009	22203	Salillas	1	3815
2009	22204	Sallent de Gállego	74	60742
2009	22205	San Esteban de Litera	1	9622
2009	22206	Sangarrén	4	5687
2009	22207	San Juan de Plan	2	4578
2009	22208	Santa Cilia	8	8873
2009	22209	Santa Cruz de la Serós	5	6313
2009	22212	Santaliestra y San Quílez	0	0
2009	22213	Sariñena	68	90071
2009	22214	Secastilla	0	0
2009	22215	Seira	0	0
2009	22217	Sena	9	11687
2009	22218	Senés de Alcubierre	1	1275
2009	22220	Sesa	2	7726
2009	22221	Sesué	0	0
2009	22222	Siétamo	5	20035
2009	22223	Sopeira	0	0
2009	22225	Tamarite de Litera	13	64993
2009	22226	Tardienta	21	21807
2009	22227	Tella-Sin	2	9186
2009	22228	Tierz	3	20163
2009	22229	Tolva	0	0
2009	22230	Torla-Ordesa	3	9665
2009	22232	Torralba de Aragón	5	2425
2009	22233	Torre la Ribera	0	0
2009	22234	Torrente de Cinca	6	15372
2009	22235	Torres de Alcanadre	0	0
2009	22236	Torres de Barbués	9	6690
2009	22239	Tramaced	1	3398
2009	22242	Valfarta	2	1924
2009	22243	Valle de Bardají	0	0
2009	22244	Valle de Lierp	0	0
2009	22245	Velilla de Cinca	2	7180
2009	22246	Beranuy	0	0
2009	22247	Viacamp y Litera	0	0
2009	22248	Vicién	1	3975
2009	22249	Villanova	0	0
2009	22250	Villanúa	12	21145
2009	22251	Villanueva de Sigena	9	10977
2009	22252	Yebra de Basa	1	6798
2009	22253	Yésero	1	3399
2009	22254	Zaidín	5	26633
2009	22901	Valle de Hecho	15	41893
2009	22902	Puente la Reina de Jaca	6	9800
2009	22903	San Miguel del Cinca	2	9420
2009	22904	Sotonera (La)	10	33916
2009	22905	Lupiñén-Ortilla	4	11797
2009	22906	Santa María de Dulcis	0	0
2009	22907	Aínsa-Sobrarbe	18	62689
2009	22908	Hoz y Costeán	0	0
2009	22909	Vencillón	1	8135
2009	44001	Ababuj	1	1105
2009	44002	Abejuela	0	0
2009	44003	Aguatón	1	280
2009	44004	Aguaviva	7	6121
2009	44005	Aguilar del Alfambra	1	945
2009	44006	Alacón	6	3886
2009	44007	Alba	1	3249
2009	44008	Albalate del Arzobispo	27	42632
2009	44009	Albarracín	4	14141
2009	44010	Albentosa	2	3949
2009	44011	Alcaine	1	828
2009	44012	Alcalá de la Selva	5	6446
2009	44013	Alcañiz	35	244954
2009	44014	Alcorisa	33	31473
2009	44016	Alfambra	5	9853
2009	44017	Aliaga	2	5287
2009	44018	Almohaja	1	373
2009	44019	Alobras	1	972
2009	44020	Alpeñés	1	333
2009	44021	Allepuz	2	1784
2009	44022	Alloza	6	6720
2009	44023	Allueva	0	0
2009	44024	Anadón	1	255
2009	44025	Andorra	50	78578
2009	44026	Arcos de las Salinas	2	1465
2009	44027	Arens de Lledó	3	4744
2009	44028	Argente	1	3196
2009	44029	Ariño	6	9043
2009	44031	Azaila	8	2959
2009	44032	Bádenas	0	0
2009	44033	Báguena	1	4840
2009	44034	Bañón	0	0
2009	44035	Barrachina	0	0
2009	44036	Bea	0	0
2009	44037	Beceite	7	13795
2009	44038	Belmonte de San José	2	725
2009	44039	Bello	0	0
2009	44040	Berge	3	1367
2009	44041	Bezas	1	917
2009	44042	Blancas	0	0
2009	44043	Blesa	1	1580
2009	44044	Bordón	2	1682
2009	44045	Bronchales	3	6217
2009	44046	Bueña	0	0
2009	44047	Burbáguena	0	0
2009	44048	Cabra de Mora	2	1338
2009	44049	Calaceite	12	24748
2009	44050	Calamocha	9	52035
2009	44051	Calanda	33	32606
2009	44052	Calomarde	1	1223
2009	44053	Camañas	1	1545
2009	44054	Camarena de la Sierra	0	0
2009	44055	Camarillas	1	1611
2009	44056	Caminreal	5	6280
2009	44059	Cantavieja	10	9364
2009	44060	Cañada de Benatanduz	2	650
2009	44061	Cañada de Verich (La)	2	564
2009	44062	Cañada Vellida	1	586
2009	44063	Cañizar del Olivar	1	1350
2009	44064	Cascante del Río	1	1212
2009	44065	Castejón de Tornos	0	0
2009	44066	Castel de Cabra	1	1873
2009	44067	Castelnou	3	2138
2009	44068	Castelserás	8	7152
2009	44070	Castellar (El)	2	955
2009	44071	Castellote	10	10599
2009	44074	Cedrillas	6	8002
2009	44075	Celadas	3	5859
2009	44076	Cella	13	41570
2009	44077	Cerollera (La)	2	647
2009	44080	Codoñera (La)	4	1937
2009	44082	Corbalán	1	1252
2009	44084	Cortes de Aragón	1	1096
2009	44085	Cosa	0	0
2009	44086	Cretas	7	13817
2009	44087	Crivillén	6	900
2009	44088	Cuba (La)	2	866
2009	44089	Cubla	1	772
2009	44090	Cucalón	0	0
2009	44092	Cuervo (El)	1	1505
2009	44093	Cuevas de Almudén	1	1567
2009	44094	Cuevas Labradas	1	1944
2009	44096	Ejulve	6	2076
2009	44097	Escorihuela	1	2610
2009	44099	Escucha	5	13173
2009	44100	Estercuel	6	2417
2009	44101	Ferreruela de Huerva	0	0
2009	44102	Fonfría	0	0
2009	44103	Formiche Alto	2	2484
2009	44105	Fórnoles	2	2252
2009	44106	Fortanete	2	3058
2009	44107	Foz-Calanda	3	1548
2009	44108	Fresneda (La)	6	10712
2009	44109	Frías de Albarracín	1	2191
2009	44110	Fuenferrada	1	522
2009	44111	Fuentes Calientes	1	1545
2009	44112	Fuentes Claras	0	0
2009	44113	Fuentes de Rubielos	2	1618
2009	44114	Fuentespalda	4	7542
2009	44115	Galve	2	1811
2009	44116	Gargallo	6	1005
2009	44117	Gea de Albarracín	3	5695
2009	44118	Ginebrosa (La)	3	1279
2009	44119	Griegos	1	1835
2009	44120	Guadalaviar	2	3351
2009	44121	Gúdar	2	1363
2009	44122	Híjar	31	36809
2009	44123	Hinojosa de Jarque	2	1911
2009	44124	Hoz de la Vieja (La)	1	1223
2009	44125	Huesa del Común	1	1287
2009	44126	Iglesuela del Cid (La)	4	6434
2009	44127	Jabaloyas	1	1083
2009	44128	Jarque de la Val	1	1274
2009	44129	Jatiel	3	1088
2009	44130	Jorcas	1	613
2009	44131	Josa	1	420
2009	44132	Lagueruela	0	0
2009	44133	Lanzuela	0	0
2009	44135	Libros	1	1984
2009	44136	Lidón	1	879
2009	44137	Linares de Mora	2	4128
2009	44138	Loscos	0	0
2009	44141	Lledó	2	3979
2009	44142	Maicas	1	484
2009	44143	Manzanera	7	6892
2009	44144	Martín del Río	3	5937
2009	44145	Mas de las Matas	11	12318
2009	44146	Mata de los Olmos (La)	3	1388
2009	44147	Mazaleón	6	12724
2009	44148	Mezquita de Jarque	1	1669
2009	44149	Mirambel	2	1643
2009	44150	Miravete de la Sierra	1	522
2009	44151	Molinos	3	3835
2009	44152	Monforte de Moyuela	0	0
2009	44153	Monreal del Campo	5	22045
2009	44154	Monroyo	6	8417
2009	44155	Montalbán	7	18816
2009	44156	Monteagudo del Castillo	1	1025
2009	44157	Monterde de Albarracín	1	943
2009	44158	Mora de Rubielos	8	21645
2009	44159	Moscardón	1	752
2009	44160	Mosqueruela	7	8039
2009	44161	Muniesa	4	9096
2009	44163	Noguera de Albarracín	1	1822
2009	44164	Nogueras	0	0
2009	44165	Nogueruelas	2	3363
2009	44167	Obón	1	662
2009	44168	Odón	0	0
2009	44169	Ojos Negros	0	0
2009	44171	Olba	2	2803
2009	44172	Oliete	6	4777
2009	44173	Olmos (Los)	2	735
2009	44174	Orihuela del Tremedal	4	7351
2009	44175	Orrios	1	2290
2009	44176	Palomar de Arroyos	1	2675
2009	44177	Pancrudo	4	1385
2009	44178	Parras de Castellote (Las)	2	378
2009	44179	Peñarroya de Tastavins	7	11324
2009	44180	Peracense	0	0
2009	44181	Peralejos	1	1105
2009	44182	Perales del Alfambra	2	3941
2009	44183	Pitarque	2	1325
2009	44184	Plou	1	637
2009	44185	Pobo (El)	1	1851
2009	44187	Portellada (La)	2	5815
2009	44189	Pozondón	1	1057
2009	44190	Pozuel del Campo	0	0
2009	44191	Puebla de Híjar (La)	17	19435
2009	44192	Puebla de Valverde (La)	7	6879
2009	44193	Puertomingalvo	2	3300
2009	44194	Ráfales	3	3345
2009	44195	Rillo	2	1385
2009	44196	Riodeva	1	2636
2009	44197	Ródenas	1	981
2009	44198	Royuela	1	2841
2009	44199	Rubiales	1	739
2009	44200	Rubielos de la Cérida	0	0
2009	44201	Rubielos de Mora	7	9810
2009	44203	Salcedillo	1	166
2009	44204	Saldón	1	395
2009	44205	Samper de Calanda	15	18347
2009	44206	San Agustín	2	2140
2009	44207	San Martín del Río	0	0
2009	44208	Santa Cruz de Nogueras	0	0
2009	44209	Santa Eulalia	8	15486
2009	44210	Sarrión	11	14319
2009	44211	Segura de los Baños	1	497
2009	44212	Seno	2	217
2009	44213	Singra	0	0
2009	44215	Terriente	1	2382
2009	44216	Teruel	108	466528
2009	44217	Toril y Masegoso	1	433
2009	44218	Tormón	1	466
2009	44219	Tornos	0	0
2009	44220	Torralba de los Sisones	0	0
2009	44221	Torrecilla de Alcañiz	5	3691
2009	44222	Torrecilla del Rebollar	0	0
2009	44223	Torre de Arcas	2	2317
2009	44224	Torre de las Arcas	1	471
2009	44225	Torre del Compte	2	3542
2009	44226	Torrelacárcel	1	2903
2009	44227	Torre los Negros	0	0
2009	44228	Torremocha de Jiloca	1	1944
2009	44229	Torres de Albarracín	1	1924
2009	44230	Torrevelilla	3	999
2009	44231	Torrijas	2	930
2009	44232	Torrijo del Campo	0	0
2009	44234	Tramacastiel	2	1345
2009	44235	Tramacastilla	1	1554
2009	44236	Tronchón	2	1414
2009	44237	Urrea de Gaén	6	10023
2009	44238	Utrillas	15	42716
2009	44239	Valacloche	1	493
2009	44240	Valbona	2	2612
2009	44241	Valdealgorfa	7	5839
2009	44243	Valdecuenca	1	764
2009	44244	Valdelinares	2	1401
2009	44245	Valdeltormo	4	7389
2009	44246	Valderrobres	20	49014
2009	44247	Valjunquera	4	8963
2009	44249	Vallecillo (El)	1	522
2009	44250	Veguillas de la Sierra	1	386
2009	44251	Villafranca del Campo	0	0
2009	44252	Villahermosa del Campo	0	0
2009	44256	Villanueva del Rebollar de la Sierra	1	650
2009	44257	Villar del Cobo	1	2764
2009	44258	Villar del Salz	0	0
2009	44260	Villarluengo	4	2714
2009	44261	Villarquemado	6	12570
2009	44262	Villarroya de los Pinares	3	2382
2009	44263	Villastar	2	4780
2009	44264	Villel	2	5020
2009	44265	Vinaceite	4	6148
2009	44266	Visiedo	1	2157
2009	44267	Vivel del Río Martín	1	1172
2009	44268	Zoma (La)	1	280
2009	50001	Abanto	2	1072
2009	50002	Acered	1	1036
2009	50003	Agón	3	7419
2009	50004	Aguarón	2	13023
2009	50005	Aguilón	2	3735
2009	50006	Ainzón	15	56599
2009	50007	Aladrén	1	894
2009	50008	Alagón	71	138481
2009	50009	Alarba	2	1297
2009	50010	Alberite de San Juan	4	4354
2009	50011	Albeta	6	5998
2009	50012	Alborge	0	0
2009	50013	Alcalá de Ebro	5	5966
2009	50014	Alcalá de Moncayo	2	3478
2009	50015	Alconchel de Ariza	1	878
2009	50016	Aldehuela de Liestos	1	351
2009	50017	Alfajarín	8	29795
2009	50018	Alfamén	5	21085
2009	50019	Alforque	0	0
2009	50020	Alhama de Aragón	6	9757
2009	50021	Almochuel	0	0
2009	50022	Almolda (La)	8	13444
2009	50023	Almonacid de la Cuba	2	2304
2009	50024	Almonacid de la Sierra	3	5653
2009	50025	Almunia de Doña Godina (La)	11	28782
2009	50026	Alpartir	2	3876
2009	50027	Ambel	5	14216
2009	50028	Anento	1	757
2009	50029	Aniñón	3	6671
2009	50030	Añón de Moncayo	4	5172
2009	50031	Aranda de Moncayo	0	0
2009	50032	Arándiga	2	3368
2009	50033	Ardisa	0	0
2009	50034	Ariza	5	10385
2009	50035	Artieda	1	4503
2009	50036	Asín	0	0
2009	50037	Atea	1	811
2009	50038	Ateca	7	16831
2009	50039	Azuara	3	5416
2009	50040	Badules	1	581
2009	50041	Bagüés	0	0
2009	50042	Balconchán	1	71
2009	50043	Bárboles	4	6950
2009	50044	Bardallur	1	2162
2009	50045	Belchite	7	13036
2009	50046	Belmonte de Gracián	2	1740
2009	50047	Berdejo	1	508
2009	50048	Berrueco	1	247
2009	50050	Bijuesca	1	991
2009	50051	Biota	4	11767
2009	50052	Bisimbre	3	4798
2009	50053	Boquiñeni	9	20328
2009	50054	Bordalba	1	661
2009	50055	Borja	75	214935
2009	50056	Botorrita	3	7777
2009	50057	Brea de Aragón	1	12145
2009	50058	Bubierca	1	701
2009	50059	Bujaraloz	19	21911
2009	50060	Bulbuente	6	11951
2009	50061	Bureta	6	12084
2009	50062	Burgo de Ebro (El)	11	31630
2009	50063	Buste (El)	1	2033
2009	50064	Cabañas de Ebro	11	10867
2009	50065	Cabolafuente	1	403
2009	50066	Cadrete	12	36545
2009	50067	Calatayud	65	176485
2009	50068	Calatorao	10	20821
2009	50069	Calcena	0	0
2009	50070	Calmarza	1	612
2009	50071	Campillo de Aragón	2	1313
2009	50072	Carenas	3	1724
2009	50073	Cariñena	14	50606
2009	50074	Caspe	24	109986
2009	50075	Castejón de Alarba	1	838
2009	50076	Castejón de las Armas	1	1023
2009	50077	Castejón de Valdejasa	1	2926
2009	50078	Castiliscar	1	3588
2009	50079	Cervera de la Cañada	2	2667
2009	50080	Cerveruela	1	225
2009	50081	Cetina	2	5664
2009	50082	Cimballa	2	983
2009	50083	Cinco Olivas	0	0
2009	50084	Clarés de Ribota	1	741
2009	50085	Codo	1	1757
2009	50086	Codos	2	1982
2009	50087	Contamina	1	338
2009	50088	Cosuenda	3	5639
2009	50089	Cuarte de Huerva	39	92577
2009	50090	Cubel	1	1157
2009	50091	Cuerlas (Las)	1	378
2009	50092	Chiprana	2	3704
2009	50093	Chodes	1	1019
2009	50094	Daroca	8	12855
2009	50095	Ejea de los Caballeros	52	177623
2009	50096	Embid de Ariza	1	483
2009	50098	Encinacorba	2	3908
2009	50099	Épila	12	32237
2009	50100	Erla	1	4405
2009	50101	Escatrón	5	15879
2009	50102	Fabara	5	15265
2009	50104	Farlete	6	9283
2009	50105	Fayón	2	5420
2009	50106	Fayos (Los)	3	3794
2009	50107	Figueruelas	18	25450
2009	50108	Fombuena	1	296
2009	50109	Frago (El)	0	0
2009	50110	Frasno (El)	3	3867
2009	50111	Fréscano	5	10351
2009	50113	Fuendejalón	15	45937
2009	50114	Fuendetodos	4	1341
2009	50115	Fuentes de Ebro	0	0
2009	50116	Fuentes de Jiloca	2	2369
2009	50117	Gallocanta	1	866
2009	50118	Gallur	39	60342
2009	50119	Gelsa	6	16608
2009	50120	Godojos	1	435
2009	50121	Gotor	0	0
2009	50122	Grisel	1	2191
2009	50123	Grisén	5	10425
2009	50124	Herrera de los Navarros	1	3443
2009	50125	Ibdes	2	4125
2009	50126	Illueca	8	20657
2009	50128	Isuerre	0	0
2009	50129	Jaraba	3	2812
2009	50130	Jarque de Moncayo	1	3469
2009	50131	Jaulín	2	4265
2009	50132	Joyosa (La)	14	17536
2009	50133	Lagata	1	1086
2009	50134	Langa del Castillo	1	828
2009	50135	Layana	0	0
2009	50136	Lécera	5	5670
2009	50137	Leciñena	10	27368
2009	50138	Lechón	1	307
2009	50139	Letux	2	3220
2009	50140	Litago	4	4156
2009	50141	Lituénigo	3	2642
2009	50142	Lobera de Onsella	0	0
2009	50143	Longares	5	13037
2009	50144	Longás	0	0
2009	50146	Lucena de Jalón	1	2114
2009	50147	Luceni	15	21694
2009	50148	Luesia	2	4074
2009	50149	Luesma	1	208
2009	50150	Lumpiaque	3	7250
2009	50151	Luna	2	9017
2009	50152	Maella	8	25495
2009	50153	Magallón	18	54245
2009	50154	Mainar	1	1025
2009	50155	Malanquilla	1	1015
2009	50156	Maleján	5	14305
2009	50157	Malón	9	8650
2009	50159	Maluenda	3	8822
2009	50160	Mallén	51	163489
2009	50161	Manchones	1	718
2009	50162	Mara	2	1708
2009	50163	María de Huerva	18	57940
2009	50164	Mediana de Aragón	2	7430
2009	50165	Mequinenza	11	37456
2009	50166	Mesones de Isuela	0	0
2009	50167	Mezalocha	2	3692
2009	50168	Mianos	1	2119
2009	50169	Miedes de Aragón	2	3722
2009	50170	Monegrillo	8	10454
2009	50171	Moneva	2	755
2009	50172	Monreal de Ariza	2	1668
2009	50173	Monterde	2	1692
2009	50174	Montón	2	1039
2009	50175	Morata de Jalón	7	9323
2009	50176	Morata de Jiloca	2	2554
2009	50177	Morés	3	3577
2009	50178	Moros	2	3819
2009	50179	Moyuela	2	2227
2009	50180	Mozota	2	1691
2009	50181	Muel	9	18445
2009	50182	Muela (La)	39	4089
2009	50183	Munébrega	3	3545
2009	50184	Murero	1	872
2009	50185	Murillo de Gállego	3	5418
2009	50186	Navardún	0	0
2009	50187	Nigüella	1	701
2009	50188	Nombrevilla	1	208
2009	50189	Nonaspe	4	13413
2009	50190	Novallas	14	19988
2009	50191	Novillas	12	28388
2009	50192	Nuévalos	3	2844
2009	50193	Nuez de Ebro	10	11056
2009	50194	Olvés	1	967
2009	50195	Orcajo	1	197
2009	50196	Orera	1	1031
2009	50197	Orés	0	0
2009	50198	Oseja	0	0
2009	50199	Osera de Ebro	3	6540
2009	50200	Paniza	2	11509
2009	50201	Paracuellos de Jiloca	2	4327
2009	50202	Paracuellos de la Ribera	1	1531
2009	50203	Pastriz	9	20249
2009	50204	Pedrola	42	70064
2009	50205	Pedrosas (Las)	0	0
2009	50206	Perdiguera	9	13883
2009	50207	Piedratajada	0	0
2009	50208	Pina de Ebro	9	35114
2009	50209	Pinseque	28	65324
2009	50210	Pintanos (Los)	0	0
2009	50211	Plasencia de Jalón	1	2603
2009	50212	Pleitas	1	1145
2009	50213	Plenas	1	948
2009	50214	Pomer	0	0
2009	50215	Pozuel de Ariza	1	177
2009	50216	Pozuelo de Aragón	6	15016
2009	50217	Pradilla de Ebro	6	12896
2009	50218	Puebla de Albortón	1	1063
2009	50219	Puebla de Alfindén (La)	12	68724
2009	50220	Puendeluna	0	0
2009	50221	Purujosa	0	0
2009	50222	Quinto	7	28909
2009	50223	Remolinos	13	24064
2009	50224	Retascón	1	488
2009	50225	Ricla	6	23410
2009	50227	Romanos	1	619
2009	50228	Rueda de Jalón	1	2486
2009	50229	Ruesca	1	628
2009	50230	Sádaba	7	17537
2009	50231	Salillas de Jalón	1	2603
2009	50232	Salvatierra de Esca	5	10948
2009	50233	Samper del Salz	1	824
2009	50234	San Martín de la Virgen de Moncayo	3	6595
2009	50235	San Mateo de Gállego	23	63770
2009	50236	Santa Cruz de Grío	1	1281
2009	50237	Santa Cruz de Moncayo	3	3049
2009	50238	Santa Eulalia de Gállego	1	4039
2009	50239	Santed	1	345
2009	50240	Sástago	5	15658
2009	50241	Saviñán	5	6574
2009	50242	Sediles	1	814
2009	50243	Sestrica	1	2559
2009	50244	Sierra de Luna	0	0
2009	50245	Sigüés	4	6092
2009	50246	Sisamón	1	419
2009	50247	Sobradiel	8	19384
2009	50248	Sos del Rey Católico	2	7310
2009	50249	Tabuenca	5	18392
2009	50250	Talamantes	2	2888
2009	50251	Tarazona	48	175730
2009	50252	Tauste	22	79516
2009	50253	Terrer	2	4230
2009	50254	Tierga	0	0
2009	50255	Tobed	2	2087
2009	50256	Torralba de los Frailes	1	559
2009	50257	Torralba de Ribota	2	1531
2009	50258	Torralbilla	1	351
2009	50259	Torrehermosa	1	717
2009	50260	Torrelapaja	1	355
2009	50261	Torrellas	8	6866
2009	50262	Torres de Berrellén	20	30472
2009	50263	Torrijo de la Cañada	2	2441
2009	50264	Tosos	2	3548
2009	50265	Trasmoz	1	1965
2009	50266	Trasobares	0	0
2009	50267	Uncastillo	2	8417
2009	50268	Undués de Lerda	0	0
2009	50269	Urrea de Jalón	1	2809
2009	50270	Urriés	0	0
2009	50271	Used	2	1913
2009	50272	Utebo	49	245263
2009	50273	Valdehorna	1	230
2009	50274	Val de San Martín	1	482
2009	50275	Valmadrid	2	794
2009	50276	Valpalmas	0	0
2009	50277	Valtorres	1	918
2009	50278	Velilla de Ebro	0	0
2009	50279	Velilla de Jiloca	1	870
2009	50280	Vera de Moncayo	12	9576
2009	50281	Vierlas	2	2326
2009	50282	Vilueña (La)	1	943
2009	50283	Villadoz	1	471
2009	50284	Villafeliche	2	1507
2009	50285	Villafranca de Ebro	3	10997
2009	50286	Villalba de Perejil	1	918
2009	50287	Villalengua	2	3118
2009	50288	Villanueva de Gállego	26	90336
2009	50289	Villanueva de Jiloca	1	455
2009	50290	Villanueva de Huerva	5	8639
2009	50291	Villar de los Navarros	1	713
2009	50292	Villarreal de Huerva	1	1113
2009	50293	Villarroya de la Sierra	3	4907
2009	50294	Villarroya del Campo	1	417
2009	50295	Vistabella	0	0
2009	50296	Zaida (La)	3	7224
2009	50297	Zaragoza	1624	19299011
2009	50298	Zuera	49	160538
2009	50901	Biel	0	0
2009	50902	Marracos	0	0
2009	50903	Villamayor de Gállego	14	38460
2010	22001	Abiego	0	0
2010	22002	Abizanda	2	3449
2010	22003	Adahuesca	0	0
2010	22004	Agüero	2	3600
2010	22006	Aísa	18	17476
2010	22007	Albalate de Cinca	2	15018
2010	22008	Albalatillo	5	5142
2010	22009	Albelda	3	18100
2010	22011	Albero Alto	1	2667
2010	22012	Albero Bajo	2	2263
2010	22013	Alberuela de Tubo	9	7867
2010	22014	Alcalá de Gurrea	4	6115
2010	22015	Alcalá del Obispo	3	9302
2010	22016	Alcampell	3	16671
2010	22017	Alcolea de Cinca	2	14781
2010	22018	Alcubierre	5	9669
2010	22019	Alerre	2	4944
2010	22020	Alfántega	1	1683
2010	22021	Almudévar	15	55337
2010	22022	Almunia de San Juan	1	8151
2010	22023	Almuniente	10	12460
2010	22024	Alquézar	0	0
2010	22025	Altorricón	5	31912
2010	22027	Angüés	3	9346
2010	22028	Ansó	10	22045
2010	22029	Antillón	1	3383
2010	22032	Aragüés del Puerto	2	5855
2010	22035	Arén	16	7258
2010	22036	Argavieso	1	2710
2010	22037	Arguis	2	2407
2010	22039	Ayerbe	7	24394
2010	22040	Azanuy-Alins	2	4078
2010	22041	Azara	0	0
2010	22042	Azlor	0	0
2010	22043	Baells	2	2502
2010	22044	Bailo	7	10778
2010	22045	Baldellou	1	2397
2010	22046	Ballobar	7	14541
2010	22047	Banastás	2	5811
2010	22048	Barbastro	35	289508
2010	22049	Barbués	2	2263
2010	22050	Barbuñales	0	0
2010	22051	Bárcabo	4	3394
2010	22052	Belver de Cinca	5	20331
2010	22053	Benabarre	25	29910
2010	22055	Berbegal	2	7698
2010	22057	Bielsa	4	13906
2010	22058	Bierge	0	0
2010	22059	Biescas	43	74295
2010	22060	Binaced	3	19044
2010	22061	Binéfar	40	198534
2010	22062	Bisaurri	6	5126
2010	22063	Biscarrués	1	5074
2010	22064	Blecua y Torres	2	4163
2010	22066	Boltaña	8	28331
2010	22067	Bonansa	2	2177
2010	22068	Borau	1	3149
2010	22069	Broto	5	14973
2010	22072	Caldearenas	11	10911
2010	22074	Campo	14	5579
2010	22075	Camporrells	1	4120
2010	22076	Canal de Berdún	9	17786
2010	22077	Candasnos	2	6173
2010	22078	Canfranc	14	27722
2010	22079	Capdesaso	3	3538
2010	22080	Capella	8	8664
2010	22081	Casbas de Huesca	3	6592
2010	22082	Castejón del Puente	2	7253
2010	22083	Castejón de Monegros	8	14723
2010	22084	Castejón de Sos	24	19632
2010	22085	Castelflorite	3	2989
2010	22086	Castiello de Jaca	6	11754
2010	22087	Castigaleu	1	2744
2010	22088	Castillazuelo	0	0
2010	22089	Castillonroy	1	8199
2010	22090	Colungo	0	0
2010	22094	Chalamera	0	0
2010	22095	Chía	2	2291
2010	22096	Chimillas	3	7394
2010	22099	Esplús	3	14316
2010	22102	Estada	0	0
2010	22103	Estadilla	2	14814
2010	22105	Estopiñán del Castillo	7	4105
2010	22106	Fago	1	1375
