Año	Nº Accidentes	Grupo	Descripción ocupación	Sexo	Código	Municipio
2010,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50025	Almunia de Doña Godina (La)
2010,0	3	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50067	Calatayud
2010,0	4	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50089	Cuarte de Huerva
2010,0	2	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50095	Ejea de los Caballeros
2010,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50163	María de Huerva
2010,0	5	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50182	Muela (La)
2010,0	2	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50219	Puebla de Alfindén (La)
2010,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50251	Tarazona
2010,0	16	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50252	Tauste
2010,0	84	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50297	Zaragoza
2010,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50298	Zuera
2010,0	22	9	Trabajadores no cualificados	Hombres	22048	Barbastro
2010,0	20	9	Trabajadores no cualificados	Hombres	22061	Binéfar
2010,0	39	9	Trabajadores no cualificados	Hombres	22112	Fraga
2010,0	71	9	Trabajadores no cualificados	Hombres	22125	Huesca
2010,0	8	9	Trabajadores no cualificados	Hombres	22130	Jaca
2010,0	49	9	Trabajadores no cualificados	Hombres	22158	Monzón
2010,0	9	9	Trabajadores no cualificados	Hombres	22199	Sabiñánigo
2010,0	39	9	Trabajadores no cualificados	Hombres	44013	Alcañiz
2010,0	5	9	Trabajadores no cualificados	Hombres	44025	Andorra
2010,0	105	9	Trabajadores no cualificados	Hombres	44216	Teruel
2010,0	36	9	Trabajadores no cualificados	Hombres	50008	Alagón
2010,0	10	9	Trabajadores no cualificados	Hombres	50025	Almunia de Doña Godina (La)
2010,0	34	9	Trabajadores no cualificados	Hombres	50067	Calatayud
2010,0	25	9	Trabajadores no cualificados	Hombres	50074	Caspe
2010,0	41	9	Trabajadores no cualificados	Hombres	50089	Cuarte de Huerva
2010,0	44	9	Trabajadores no cualificados	Hombres	50095	Ejea de los Caballeros
2010,0	10	9	Trabajadores no cualificados	Hombres	50163	María de Huerva
2010,0	39	9	Trabajadores no cualificados	Hombres	50182	Muela (La)
2010,0	49	9	Trabajadores no cualificados	Hombres	50219	Puebla de Alfindén (La)
2010,0	37	9	Trabajadores no cualificados	Hombres	50251	Tarazona
2010,0	29	9	Trabajadores no cualificados	Hombres	50252	Tauste
2010,0	37	9	Trabajadores no cualificados	Hombres	50272	Utebo
2010,0	1007	9	Trabajadores no cualificados	Hombres	50297	Zaragoza
2010,0	40	9	Trabajadores no cualificados	Hombres	50298	Zuera
2010,0	14	9	Trabajadores no cualificados	Mujeres	22048	Barbastro
2010,0	6	9	Trabajadores no cualificados	Mujeres	22061	Binéfar
2010,0	16	9	Trabajadores no cualificados	Mujeres	22112	Fraga
2010,0	42	9	Trabajadores no cualificados	Mujeres	22125	Huesca
2010,0	12	9	Trabajadores no cualificados	Mujeres	22130	Jaca
2010,0	9	9	Trabajadores no cualificados	Mujeres	22158	Monzón
2010,0	1	9	Trabajadores no cualificados	Mujeres	22199	Sabiñánigo
2010,0	24	9	Trabajadores no cualificados	Mujeres	44013	Alcañiz
2010,0	4	9	Trabajadores no cualificados	Mujeres	44025	Andorra
2010,0	47	9	Trabajadores no cualificados	Mujeres	44216	Teruel
2010,0	24	9	Trabajadores no cualificados	Mujeres	50008	Alagón
2010,0	9	9	Trabajadores no cualificados	Mujeres	50025	Almunia de Doña Godina (La)
2010,0	13	9	Trabajadores no cualificados	Mujeres	50067	Calatayud
2010,0	9	9	Trabajadores no cualificados	Mujeres	50074	Caspe
2010,0	12	9	Trabajadores no cualificados	Mujeres	50089	Cuarte de Huerva
2010,0	21	9	Trabajadores no cualificados	Mujeres	50095	Ejea de los Caballeros
2010,0	10	9	Trabajadores no cualificados	Mujeres	50182	Muela (La)
2010,0	9	9	Trabajadores no cualificados	Mujeres	50219	Puebla de Alfindén (La)
2010,0	21	9	Trabajadores no cualificados	Mujeres	50251	Tarazona
2010,0	3	9	Trabajadores no cualificados	Mujeres	50252	Tauste
2010,0	12	9	Trabajadores no cualificados	Mujeres	50272	Utebo
2010,0	589	9	Trabajadores no cualificados	Mujeres	50297	Zaragoza
2010,0	6	9	Trabajadores no cualificados	Mujeres	50298	Zuera
2010,0	2	NC	No consta	Hombres	22048	Barbastro
2010,0	2	NC	No consta	Hombres	22061	Binéfar
2010,0	5	NC	No consta	Hombres	22125	Huesca
2010,0	3	NC	No consta	Hombres	22130	Jaca
2010,0	4	NC	No consta	Hombres	22158	Monzón
2010,0	7	NC	No consta	Hombres	44216	Teruel
2010,0	1	NC	No consta	Hombres	50008	Alagón
2010,0	2	NC	No consta	Hombres	50067	Calatayud
2010,0	2	NC	No consta	Hombres	50089	Cuarte de Huerva
2010,0	1	NC	No consta	Hombres	50095	Ejea de los Caballeros
2010,0	3	NC	No consta	Hombres	50219	Puebla de Alfindén (La)
2010,0	1	NC	No consta	Hombres	50251	Tarazona
2010,0	2	NC	No consta	Hombres	50252	Tauste
2010,0	112	NC	No consta	Hombres	50297	Zaragoza
2010,0	2	NC	No consta	Mujeres	22048	Barbastro
2010,0	4	NC	No consta	Mujeres	22125	Huesca
2010,0	3	NC	No consta	Mujeres	22130	Jaca
2010,0	1	NC	No consta	Mujeres	22158	Monzón
2010,0	1	NC	No consta	Mujeres	44216	Teruel
2010,0	1	NC	No consta	Mujeres	50008	Alagón
2010,0	1	NC	No consta	Mujeres	50182	Muela (La)
2010,0	1	NC	No consta	Mujeres	50252	Tauste
2010,0	36	NC	No consta	Mujeres	50297	Zaragoza
2009,0	1	1	Dirección de las empresas y de las administraciones públicas	Hombres	22048	Barbastro
2009,0	1	1	Dirección de las empresas y de las administraciones públicas	Hombres	22061	Binéfar
2009,0	5	1	Dirección de las empresas y de las administraciones públicas	Hombres	22125	Huesca
2009,0	4	1	Dirección de las empresas y de las administraciones públicas	Hombres	44216	Teruel
2009,0	20	1	Dirección de las empresas y de las administraciones públicas	Hombres	50297	Zaragoza
2009,0	1	1	Dirección de las empresas y de las administraciones públicas	Hombres	50298	Zuera
2009,0	1	1	Dirección de las empresas y de las administraciones públicas	Mujeres	44216	Teruel
2009,0	1	1	Dirección de las empresas y de las administraciones públicas	Mujeres	50219	Puebla de Alfindén (La)
2009,0	1	1	Dirección de las empresas y de las administraciones públicas	Mujeres	50251	Tarazona
2009,0	8	1	Dirección de las empresas y de las administraciones públicas	Mujeres	50297	Zaragoza
2009,0	5	2	Técnicos y profesionales científicos e intelectuales	Hombres	22125	Huesca
2009,0	2	2	Técnicos y profesionales científicos e intelectuales	Hombres	22130	Jaca
2009,0	2	2	Técnicos y profesionales científicos e intelectuales	Hombres	22158	Monzón
2009,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	44013	Alcañiz
2009,0	2	2	Técnicos y profesionales científicos e intelectuales	Hombres	44216	Teruel
2009,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	50025	Almunia de Doña Godina (La)
2009,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	50095	Ejea de los Caballeros
2009,0	2	2	Técnicos y profesionales científicos e intelectuales	Hombres	50182	Muela (La)
2009,0	73	2	Técnicos y profesionales científicos e intelectuales	Hombres	50297	Zaragoza
2009,0	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	22048	Barbastro
2009,0	7	2	Técnicos y profesionales científicos e intelectuales	Mujeres	22125	Huesca
2009,0	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	22158	Monzón
2009,0	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	22199	Sabiñánigo
2009,0	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	44013	Alcañiz
2009,0	13	2	Técnicos y profesionales científicos e intelectuales	Mujeres	44216	Teruel
2009,0	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50008	Alagón
2009,0	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50067	Calatayud
2009,0	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50074	Caspe
2009,0	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50089	Cuarte de Huerva
2009,0	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50095	Ejea de los Caballeros
2009,0	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50182	Muela (La)
2009,0	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50251	Tarazona
2009,0	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50252	Tauste
2009,0	113	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50297	Zaragoza
2009,0	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50298	Zuera
2009,0	2	3	Técnicos y profesionales de apoyo	Hombres	22048	Barbastro
2009,0	1	3	Técnicos y profesionales de apoyo	Hombres	22112	Fraga
2009,0	12	3	Técnicos y profesionales de apoyo	Hombres	22125	Huesca
2009,0	5	3	Técnicos y profesionales de apoyo	Hombres	22130	Jaca
2009,0	3	3	Técnicos y profesionales de apoyo	Hombres	22158	Monzón
2009,0	2	3	Técnicos y profesionales de apoyo	Hombres	44013	Alcañiz
2009,0	8	3	Técnicos y profesionales de apoyo	Hombres	44216	Teruel
2009,0	1	3	Técnicos y profesionales de apoyo	Hombres	50008	Alagón
2009,0	3	3	Técnicos y profesionales de apoyo	Hombres	50067	Calatayud
2009,0	5	3	Técnicos y profesionales de apoyo	Hombres	50089	Cuarte de Huerva
2009,0	4	3	Técnicos y profesionales de apoyo	Hombres	50095	Ejea de los Caballeros
2009,0	6	3	Técnicos y profesionales de apoyo	Hombres	50182	Muela (La)
2009,0	9	3	Técnicos y profesionales de apoyo	Hombres	50219	Puebla de Alfindén (La)
2009,0	1	3	Técnicos y profesionales de apoyo	Hombres	50251	Tarazona
2009,0	1	3	Técnicos y profesionales de apoyo	Hombres	50252	Tauste
2009,0	5	3	Técnicos y profesionales de apoyo	Hombres	50272	Utebo
2009,0	146	3	Técnicos y profesionales de apoyo	Hombres	50297	Zaragoza
2009,0	3	3	Técnicos y profesionales de apoyo	Hombres	50298	Zuera
2009,0	5	3	Técnicos y profesionales de apoyo	Mujeres	22048	Barbastro
2009,0	2	3	Técnicos y profesionales de apoyo	Mujeres	22112	Fraga
2009,0	12	3	Técnicos y profesionales de apoyo	Mujeres	22125	Huesca
2009,0	5	3	Técnicos y profesionales de apoyo	Mujeres	22130	Jaca
2009,0	1	3	Técnicos y profesionales de apoyo	Mujeres	22158	Monzón
2009,0	2	3	Técnicos y profesionales de apoyo	Mujeres	44013	Alcañiz
2009,0	24	3	Técnicos y profesionales de apoyo	Mujeres	44216	Teruel
2009,0	1	3	Técnicos y profesionales de apoyo	Mujeres	50008	Alagón
2009,0	3	3	Técnicos y profesionales de apoyo	Mujeres	50025	Almunia de Doña Godina (La)
2009,0	4	3	Técnicos y profesionales de apoyo	Mujeres	50067	Calatayud
2009,0	1	3	Técnicos y profesionales de apoyo	Mujeres	50074	Caspe
2009,0	3	3	Técnicos y profesionales de apoyo	Mujeres	50089	Cuarte de Huerva
2009,0	1	3	Técnicos y profesionales de apoyo	Mujeres	50163	María de Huerva
2009,0	1	3	Técnicos y profesionales de apoyo	Mujeres	50219	Puebla de Alfindén (La)
2009,0	1	3	Técnicos y profesionales de apoyo	Mujeres	50251	Tarazona
2009,0	3	3	Técnicos y profesionales de apoyo	Mujeres	50272	Utebo
2009,0	122	3	Técnicos y profesionales de apoyo	Mujeres	50297	Zaragoza
2009,0	1	3	Técnicos y profesionales de apoyo	Mujeres	50298	Zuera
2009,0	1	4	Empleados de tipo administrativo	Hombres	22048	Barbastro
2009,0	1	4	Empleados de tipo administrativo	Hombres	22061	Binéfar
2009,0	2	4	Empleados de tipo administrativo	Hombres	22112	Fraga
2009,0	6	4	Empleados de tipo administrativo	Hombres	22125	Huesca
2009,0	1	4	Empleados de tipo administrativo	Hombres	22130	Jaca
2009,0	3	4	Empleados de tipo administrativo	Hombres	44013	Alcañiz
2009,0	5	4	Empleados de tipo administrativo	Hombres	44216	Teruel
2009,0	1	4	Empleados de tipo administrativo	Hombres	50025	Almunia de Doña Godina (La)
2009,0	1	4	Empleados de tipo administrativo	Hombres	50067	Calatayud
2009,0	3	4	Empleados de tipo administrativo	Hombres	50089	Cuarte de Huerva
2009,0	2	4	Empleados de tipo administrativo	Hombres	50095	Ejea de los Caballeros
2009,0	1	4	Empleados de tipo administrativo	Hombres	50182	Muela (La)
2009,0	2	4	Empleados de tipo administrativo	Hombres	50219	Puebla de Alfindén (La)
2009,0	2	4	Empleados de tipo administrativo	Hombres	50272	Utebo
2009,0	72	4	Empleados de tipo administrativo	Hombres	50297	Zaragoza
2009,0	5	4	Empleados de tipo administrativo	Mujeres	22048	Barbastro
2009,0	1	4	Empleados de tipo administrativo	Mujeres	22112	Fraga
2009,0	20	4	Empleados de tipo administrativo	Mujeres	22125	Huesca
2009,0	1	4	Empleados de tipo administrativo	Mujeres	22130	Jaca
2009,0	4	4	Empleados de tipo administrativo	Mujeres	22158	Monzón
2009,0	3	4	Empleados de tipo administrativo	Mujeres	22199	Sabiñánigo
2009,0	1	4	Empleados de tipo administrativo	Mujeres	44013	Alcañiz
2009,0	8	4	Empleados de tipo administrativo	Mujeres	44216	Teruel
2009,0	4	4	Empleados de tipo administrativo	Mujeres	50008	Alagón
2009,0	3	4	Empleados de tipo administrativo	Mujeres	50025	Almunia de Doña Godina (La)
2009,0	2	4	Empleados de tipo administrativo	Mujeres	50067	Calatayud
2009,0	1	4	Empleados de tipo administrativo	Mujeres	50074	Caspe
2009,0	2	4	Empleados de tipo administrativo	Mujeres	50089	Cuarte de Huerva
2009,0	3	4	Empleados de tipo administrativo	Mujeres	50095	Ejea de los Caballeros
2009,0	2	4	Empleados de tipo administrativo	Mujeres	50163	María de Huerva
2009,0	1	4	Empleados de tipo administrativo	Mujeres	50182	Muela (La)
2009,0	1	4	Empleados de tipo administrativo	Mujeres	50219	Puebla de Alfindén (La)
2009,0	1	4	Empleados de tipo administrativo	Mujeres	50252	Tauste
2009,0	3	4	Empleados de tipo administrativo	Mujeres	50272	Utebo
2009,0	158	4	Empleados de tipo administrativo	Mujeres	50297	Zaragoza
2009,0	2	4	Empleados de tipo administrativo	Mujeres	50298	Zuera
2009,0	6	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	22048	Barbastro
2009,0	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	22061	Binéfar
2009,0	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	22112	Fraga
2009,0	30	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	22125	Huesca
2009,0	8	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	22130	Jaca
2009,0	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	22158	Monzón
2009,0	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	22199	Sabiñánigo
2009,0	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	44013	Alcañiz
2009,0	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	44025	Andorra
2009,0	20	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	44216	Teruel
